Name,Slug,Collection ID,Locale ID,Item ID,Created On,Updated On,Published On,Cluster name,Component,Uptime,Date
Imported item 229,imported-item-229,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc887acad9de18607cc1,Sat Oct 05 2024 06:28:24 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:24 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Error Tracking (CET),100.00,Apr 2024
Imported item 23,imported-item-23,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc76c3fa8554f5165657,Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 1,Custom Dashboards,100.00,Jul 2024
Imported item 23,imported-item-23-f7e67,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6704b6113cb3eadda7d548ed,Tue Oct 08 2024 04:33:21 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:33:21 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:38:27 GMT+0000 (Coordinated Universal Time),Prod 2,Custom Dashboards,100.00,Sep 2024
Imported item 23,imported-item-23-04485,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67330b4da83c7efc46a0a07f,Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 10:40:19 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Mac Cloud Builds,100,Mar 2024
Imported item 230,imported-item-230,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc89b83ab0f47528e8bd,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Chaos Engineering,100.00,Apr 2024
Imported item 231,imported-item-231,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc89f1eba982a6a68a20,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Cloud Builds,100.00,Apr 2024
Imported item 232,imported-item-232,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8907b3b5c64bc4b8d7,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Apr 2024
Imported item 233,imported-item-233,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc893bdb58e7fc80a9d3,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Custom Dashboards,100.00,Apr 2024
Imported item 234,imported-item-234,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc89dc8550a44bd27e10,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Feature Flags (FF),100.00,Apr 2024
Imported item 235,imported-item-235,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc890167db1d3ccb600c,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Security Testing Orchestration (STO),99.99,Apr 2024
Imported item 236,imported-item-236,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc89283d92481cfa0359,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Service Reliability Management (SRM),100.00,Apr 2024
Imported item 237,imported-item-237,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc89283d92481cfa0387,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Internal Developer Portal (IDP),100.00,Apr 2024
Imported item 238,imported-item-238,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc897b1cad04fc267491,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Infrastructure as Code Management (IaCM),99.99,Apr 2024
Imported item 239,imported-item-239,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8993f57e47ce244c3d,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Software Supply Chain Assurance (SSCA),,Apr 2024
Imported item 24,imported-item-24,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc760caacdc03bf896f7,Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 1,Feature Flags (FF),100.00,Jul 2024
Imported item 24,imported-item-24-147ea,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6704b61246964cf5ac250eb7,Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:38:27 GMT+0000 (Coordinated Universal Time),Prod 2,Feature Flags (FF),100.00,Sep 2024
Imported item 24,imported-item-24-c67f6,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67330b4dff8a0d20f47e3eae,Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 10:40:19 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Windows Cloud Builds,100,Mar 2024
Imported item 240,imported-item-240,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc89283d92481cfa03e4,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,,99.97,Mar 2024
Imported item 241,imported-item-241,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8982b529a2e07ab951,Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:25 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Delivery - Next Generation (CDNG),99.84,Mar 2024
Imported item 242,imported-item-242,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a5310b606b61ab236,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Cloud Cost Management (CCM),100.00,Mar 2024
Imported item 243,imported-item-243,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a44c9d9dcde20f45f,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Error Tracking (CET),100.00,Mar 2024
Imported item 244,imported-item-244,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a9d42b205029fd716,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Chaos Engineering,100.00,Mar 2024
Imported item 245,imported-item-245,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8ab83ab0f47528e94d,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Cloud Builds,99.91,Mar 2024
Imported item 246,imported-item-246,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a8320a06d980d3d86,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Self Hosted Runners,99.91,Mar 2024
Imported item 247,imported-item-247,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a283d92481cfa047c,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Custom Dashboards,100.00,Mar 2024
Imported item 248,imported-item-248,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a7acad9de18607dbb,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Feature Flags (FF),100.00,Mar 2024
Imported item 249,imported-item-249,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8aa24e056407ec8bad,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Security Testing Orchestration (STO),99.91,Mar 2024
Imported item 25,imported-item-25,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc7693f57e47ce2440dd,Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 1,Security Testing Orchestration (STO),100.00,Jul 2024
Imported item 25,imported-item-25-c4708,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6704b612f46c7fd885387ac5,Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:38:27 GMT+0000 (Coordinated Universal Time),Prod 2,Security Testing Orchestration (STO),100.00,Sep 2024
Imported item 25,imported-item-25-d5088,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67330b4d00d7b2c8004d2f88,Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 10:40:19 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Linux Cloud Builds,100,Mar 2024
Imported item 250,imported-item-250,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8aff0f2f3035517f20,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Service Reliability Management (SRM),100.00,Mar 2024
Imported item 251,imported-item-251,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a00dd1f14f7ce6e9f,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Internal Developer Portal (IDP),100.00,Mar 2024
Imported item 252,imported-item-252,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8a9d42b205029fd76f,Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:26 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Infrastructure as Code Management (IaCM),100.00,Mar 2024
Imported item 253,imported-item-253,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b0caacdc03bf89ff2,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Software Supply Chain Assurance (SSCA),,Mar 2024
Imported item 254,imported-item-254,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8bb83ab0f47528e9d9,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,,99.99,Feb 2024
Imported item 255,imported-item-255,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b9d42b205029fd853,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Delivery - Next Generation (CDNG),100.00,Feb 2024
Imported item 256,imported-item-256,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b82b529a2e07abe4a,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Cloud Cost Management (CCM),100.00,Feb 2024
Imported item 257,imported-item-257,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b0caacdc03bf8a053,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Error Tracking (CET),100.00,Feb 2024
Imported item 258,imported-item-258,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8bc3fa8554f5166db2,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Chaos Engineering,100.00,Feb 2024
Imported item 259,imported-item-259,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8bdc8550a44bd27f88,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Cloud Builds,99.83,Feb 2024
Imported item 26,imported-item-26,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc7693f57e47ce244104,Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 1,Service Reliability Management (SRM),100.00,Jul 2024
Imported item 26,imported-item-26-8706d,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6704b6120eb49471542704af,Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:38:27 GMT+0000 (Coordinated Universal Time),Prod 2,Service Reliability Management (SRM),100.00,Sep 2024
Imported item 26,imported-item-26-19da8,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67330b4da5f9993cb1bdce65,Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 10:40:19 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Mac Cloud Builds,99.83,Feb 2024
Imported item 260,imported-item-260,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b3bdb58e7fc80ab6d,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Feb 2024
Imported item 261,imported-item-261,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b5310b606b61ab32b,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Custom Dashboards,100.00,Feb 2024
Imported item 262,imported-item-262,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b00dd1f14f7ce6f1f,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Feature Flags (FF),100.00,Feb 2024
Imported item 263,imported-item-263,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8b7ed7e07717431401,Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:27 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Security Testing Orchestration (STO),100.00,Feb 2024
Imported item 264,imported-item-264,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c3bdb58e7fc80abb5,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Service Reliability Management (SRM),100.00,Feb 2024
Imported item 265,imported-item-265,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8cf1eba982a6a68c5a,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Internal Developer Portal (IDP),100.00,Feb 2024
Imported item 266,imported-item-266,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8cf1eba982a6a68c8b,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Infrastructure as Code Management (IaCM),100.00,Feb 2024
Imported item 267,imported-item-267,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c45f4f77f5b26c8e6,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Software Supply Chain Assurance (SSCA),,Feb 2024
Imported item 268,imported-item-268,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c9c92aa80cd26abd0,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,,99.99,Jan 2024
Imported item 269,imported-item-269,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8ce7f4edb9eb2abdab,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Delivery - Next Generation (CDNG),99.94,Jan 2024
Imported item 27,imported-item-27,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc76283d92481cf9fa2c,Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:06 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 1,Internal Developer Portal (IDP),100.00,Jul 2024
Imported item 27,imported-item-27-933fc,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6704b61282d9d36998f54069,Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:33:22 GMT+0000 (Coordinated Universal Time),Tue Oct 08 2024 04:38:27 GMT+0000 (Coordinated Universal Time),Prod 2,Internal Developer Portal (IDP),100.00,Sep 2024
Imported item 27,imported-item-27-4aad3,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67330b4d3143cccc9fdde522,Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 08:01:17 GMT+0000 (Coordinated Universal Time),Tue Nov 12 2024 10:40:19 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Windows Cloud Builds,100,Feb 2024
Imported item 270,imported-item-270,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c5310b606b61ab39e,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Cloud Cost Management (CCM),99.88,Jan 2024
Imported item 271,imported-item-271,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c9d42b205029fd906,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Error Tracking (CET),100.00,Jan 2024
Imported item 272,imported-item-272,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c79f551a16b03250f,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Chaos Engineering,100.00,Jan 2024
Imported item 273,imported-item-273,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c7ed7e07717431467,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Cloud Builds,99.99,Jan 2024
Imported item 274,imported-item-274,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8c7acad9de18607e9d,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Jan 2024
Imported item 275,imported-item-275,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8ca24e056407ec8d4c,Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:28 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Custom Dashboards,100.00,Jan 2024
Imported item 276,imported-item-276,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8ddc8550a44bd28034,Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Feature Flags (FF),100.00,Jan 2024
Imported item 277,imported-item-277,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8d1741e2c174b67d4a,Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Security Testing Orchestration (STO),100.00,Jan 2024
Imported item 278,imported-item-278,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8d00dd1f14f7ce6fb9,Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Service Reliability Management (SRM),100.00,Jan 2024
Imported item 279,imported-item-279,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6700dc8d0539595a5aed0277,Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 06:28:29 GMT+0000 (Coordinated Universal Time),Sat Oct 05 2024 08:22:01 GMT+0000 (Coordinated Universal Time),Prod 2,Internal Developer Portal (IDP),100.00,Jan 2024
